Unique,Name,Value,Category,Silver,Time,Focus,Return
T7_2H_DAGGERPAIR,Grandmaster's Dagger Pair,,dagger,0.0,3.33333,9075.0,1.0
T8_2H_DAGGERPAIR,Elder's Dagger Pair,,dagger,0.0,5.0,15983.0,1.0
T4_2H_CLAWPAIR,Adept's Claws,,dagger,0.0,1.33333,1540.0,1.0
T5_2H_CLAWPAIR,Expert's Claws,,dagger,0.0,2.0,2849.0,1.0
T6_2H_CLAWPAIR,Master's Claws,,dagger,0.0,2.66667,5119.0,1.0
T7_2H_CLAWPAIR,Grandmaster's Claws,,dagger,0.0,3.33333,9075.0,1.0
T8_2H_CLAWPAIR,Elder's Claws,,dagger,0.0,5.0,15983.0,1.0
T4_MAIN_RAPIER_MORGANA,Adept's Bloodletter,,dagger,0.0,1.0,1155.0,1.0
T5_MAIN_RAPIER_MORGANA,Expert's Bloodletter,,dagger,0.0,1.5,2137.0,1.0
T6_MAIN_RAPIER_MORGANA,Master's Bloodletter,,dagger,0.0,2.0,3839.0,1.0
T7_MAIN_RAPIER_MORGANA,Grandmaster's Bloodletter,,dagger,0.0,2.5,6806.0,1.0
T8_MAIN_RAPIER_MORGANA,Elder's Bloodletter,,dagger,0.0,3.75,11987.0,1.0
T4_2H_IRONGAUNTLETS_HELL,Adept's Black Hands,,dagger,0.0,1.33333,1540.0,1.0
T5_2H_IRONGAUNTLETS_HELL,Expert's Black Hands,,dagger,0.0,2.0,2849.0,1.0
T6_2H_IRONGAUNTLETS_HELL,Master's Black Hands,,dagger,0.0,2.66667,5119.0,1.0
T7_2H_IRONGAUNTLETS_HELL,Grandmaster's Black Hands,,dagger,0.0,3.33333,9075.0,1.0
T8_2H_IRONGAUNTLETS_HELL,Elder's Black Hands,,dagger,0.0,5.0,15983.0,1.0
T4_2H_DUALSICKLE_UNDEAD,Adept's Deathgivers,,dagger,0.0,1.33333,1540.0,1.0
T5_2H_DUALSICKLE_UNDEAD,Expert's Deathgivers,,dagger,0.0,2.0,2849.0,1.0
T6_2H_DUALSICKLE_UNDEAD,Master's Deathgivers,,dagger,0.0,2.66667,5119.0,1.0
T7_2H_DUALSICKLE_UNDEAD,Grandmaster's Deathgivers,,dagger,0.0,3.33333,9075.0,1.0
T8_2H_DUALSICKLE_UNDEAD,Elder's Deathgivers,,dagger,0.0,5.0,15983.0,1.0
T3_MAIN_SPEAR,Journeyman's Spear,,spear,0.0,0.75,583.0,1.0
T4_MAIN_SPEAR,Adept's Spear,,spear,0.0,1.0,1155.0,1.0
T5_MAIN_SPEAR,Expert's Spear,,spear,0.0,1.5,2137.0,1.0
T6_MAIN_SPEAR,Master's Spear,,spear,0.0,2.0,3839.0,1.0
T7_MAIN_SPEAR,Grandmaster's Spear,,spear,0.0,2.5,6806.0,1.0
T8_MAIN_SPEAR,Elder's Spear,,spear,0.0,3.75,11987.0,1.0
T4_2H_SPEAR,Adept's Pike,,spear,0.0,1.33333,1540.0,1.0
T5_2H_SPEAR,Expert's Pike,,spear,0.0,2.0,2849.0,1.0
T6_2H_SPEAR,Master's Pike,,spear,0.0,2.66667,5119.0,1.0
T7_2H_SPEAR,Grandmaster's Pike,,spear,0.0,3.33333,9075.0,1.0
T8_2H_SPEAR,Elder's Pike,,spear,0.0,5.0,15983.0,1.0
T4_2H_GLAIVE,Adept's Glaive,,spear,0.0,1.33333,1540.0,1.0
T5_2H_GLAIVE,Expert's Glaive,,spear,0.0,2.0,2849.0,1.0
T6_2H_GLAIVE,Master's Glaive,,spear,0.0,2.66667,5119.0,1.0
T7_2H_GLAIVE,Grandmaster's Glaive,,spear,0.0,3.33333,9075.0,1.0
T8_2H_GLAIVE,Elder's Glaive,,spear,0.0,5.0,15983.0,1.0
T4_MAIN_SPEAR_KEEPER,Adept's Heron Spear,,spear,0.0,1.0,1155.0,1.0
T5_MAIN_SPEAR_KEEPER,Expert's Heron Spear,,spear,0.0,1.5,2137.0,1.0
T6_MAIN_SPEAR_KEEPER,Master's Heron Spear,,spear,0.0,2.0,3839.0,1.0
T7_MAIN_SPEAR_KEEPER,Grandmaster's Heron Spear,,spear,0.0,2.5,6806.0,1.0
T8_MAIN_SPEAR_KEEPER,Elder's Heron Spear,,spear,0.0,3.75,11987.0,1.0
T4_2H_HARPOON_HELL,Adept's Spirithunter,,spear,0.0,1.33333,1540.0,1.0
T5_2H_HARPOON_HELL,Expert's Spirithunter,,spear,0.0,2.0,2849.0,1.0
T6_2H_HARPOON_HELL,Master's Spirithunter,,spear,0.0,2.66667,5119.0,1.0
T7_2H_HARPOON_HELL,Grandmaster's Spirithunter,,spear,0.0,3.33333,9075.0,1.0
T8_2H_HARPOON_HELL,Elder's Spirithunter,,spear,0.0,5.0,15983.0,1.0
T4_2H_TRIDENT_UNDEAD,Adept's Trinity Spear,,spear,0.0,1.33333,1540.0,1.0
T5_2H_TRIDENT_UNDEAD,Expert's Trinity Spear,,spear,0.0,2.0,2849.0,1.0
T6_2H_TRIDENT_UNDEAD,Master's Trinity Spear,,spear,0.0,2.66667,5119.0,1.0
T7_2H_TRIDENT_UNDEAD,Grandmaster's Trinity Spear,,spear,0.0,3.33333,9075.0,1.0
T8_2H_TRIDENT_UNDEAD,Elder's Trinity Spear,,spear,0.0,5.0,15983.0,1.0
T3_MAIN_AXE,Journeyman's Battleaxe,,axe,0.0,0.75,583.0,1.0
T4_MAIN_AXE,Adept's Battleaxe,,axe,0.0,1.0,1155.0,1.0
T5_MAIN_AXE,Expert's Battleaxe,,axe,0.0,1.5,2137.0,1.0
T6_MAIN_AXE,Master's Battleaxe,,axe,0.0,2.0,3839.0,1.0
T7_MAIN_AXE,Grandmaster's Battleaxe,,axe,0.0,2.5,6806.0,1.0
T8_MAIN_AXE,Elder's Battleaxe,,axe,0.0,3.75,11987.0,1.0
T4_2H_AXE,Adept's Greataxe,,axe,0.0,1.33333,1540.0,1.0
T5_2H_AXE,Expert's Greataxe,,axe,0.0,2.0,2849.0,1.0
T6_2H_AXE,Master's Greataxe,,axe,0.0,2.66667,5119.0,1.0
T7_2H_AXE,Grandmaster's Greataxe,,axe,0.0,3.33333,9075.0,1.0
T8_2H_AXE,The Hand of Khor,,axe,0.0,5.0,15983.0,1.0
T4_2H_HALBERD,Adept's Halberd,,axe,0.0,1.33333,1540.0,1.0
T5_2H_HALBERD,Expert's Halberd,,axe,0.0,2.0,2849.0,1.0
T6_2H_HALBERD,Master's Halberd,,axe,0.0,2.66667,5119.0,1.0
T7_2H_HALBERD,Grandmaster's Halberd,,axe,0.0,3.33333,9075.0,1.0
T8_2H_HALBERD,Elder's Halberd,,axe,0.0,5.0,15983.0,1.0
T4_2H_HALBERD_MORGANA,Adept's Carrioncaller,,axe,0.0,1.33333,1540.0,1.0
T5_2H_HALBERD_MORGANA,Expert's Carrioncaller,,axe,0.0,2.0,2849.0,1.0
T6_2H_HALBERD_MORGANA,Master's Carrioncaller,,axe,0.0,2.66667,5119.0,1.0
T7_2H_HALBERD_MORGANA,Grandmaster's Carrioncaller,,axe,0.0,3.33333,9075.0,1.0
T8_2H_HALBERD_MORGANA,Elder's Carrioncaller,,axe,0.0,5.0,15983.0,1.0
T4_2H_SCYTHE_HELL,Adept's Infernal Scythe,,axe,0.0,1.33333,1540.0,1.0
T5_2H_SCYTHE_HELL,Expert's Infernal Scythe,,axe,0.0,2.0,2849.0,1.0
T6_2H_SCYTHE_HELL,Master's Infernal Scythe,,axe,0.0,2.66667,5119.0,1.0
T7_2H_SCYTHE_HELL,Grandmaster's Infernal Scythe,,axe,0.0,3.33333,9075.0,1.0
T8_2H_SCYTHE_HELL,Elder's Infernal Scythe,,axe,0.0,5.0,15983.0,1.0
T4_2H_DUALAXE_KEEPER,Adept's Bear Paws,,axe,0.0,1.33333,1540.0,1.0
T5_2H_DUALAXE_KEEPER,Expert's Bear Paws,,axe,0.0,2.0,2849.0,1.0
T6_2H_DUALAXE_KEEPER,Master's Bear Paws,,axe,0.0,2.66667,5119.0,1.0
T7_2H_DUALAXE_KEEPER,Grandmaster's Bear Paws,,axe,0.0,3.33333,9075.0,1.0
T8_2H_DUALAXE_KEEPER,Elder's Bear Paws,,axe,0.0,5.0,15983.0,1.0
T1_MAIN_SWORD,Beginner's Broadsword,,,,,,
T2_MAIN_SWORD,Novice's Broadsword,,sword,0.0,0.5,240.0,1.0
T3_MAIN_SWORD,Journeyman's Broadsword,,sword,0.0,0.75,583.0,1.0
T4_MAIN_SWORD,Adept's Broadsword,,sword,0.0,1.0,1155.0,1.0
T5_MAIN_SWORD,Expert's Broadsword,,sword,0.0,1.5,2137.0,1.0
T6_MAIN_SWORD,Master's Broadsword,,sword,0.0,2.0,3839.0,1.0
T7_MAIN_SWORD,Grandmaster's Broadsword,,sword,0.0,2.5,6806.0,1.0
T8_MAIN_SWORD,Elder's Broadsword,,sword,0.0,3.75,11987.0,1.0
T4_2H_CLAYMORE,Adept's Claymore,,sword,0.0,1.33333,1540.0,1.0
T5_2H_CLAYMORE,Expert's Claymore,,sword,0.0,2.0,2849.0,1.0
T6_2H_CLAYMORE,Master's Claymore,,sword,0.0,2.66667,5119.0,1.0
T7_2H_CLAYMORE,Grandmaster's Claymore,,sword,0.0,3.33333,9075.0,1.0
T8_2H_CLAYMORE,Elder's Claymore,,sword,0.0,5.0,15983.0,1.0
T4_2H_DUALSWORD,Adept's Dual Swords,,sword,0.0,1.33333,1540.0,1.0
T5_2H_DUALSWORD,Expert's Dual Swords,,sword,0.0,2.0,2849.0,1.0
T6_2H_DUALSWORD,Master's Dual Swords,,sword,0.0,2.66667,5119.0,1.0
T7_2H_DUALSWORD,Grandmaster's Dual Swords,,sword,0.0,3.33333,9075.0,1.0
T8_2H_DUALSWORD,Elder's Dual Swords,,sword,0.0,5.0,15983.0,1.0
T4_MAIN_SCIMITAR_MORGANA,Adept's Clarent Blade,,sword,0.0,1.0,1155.0,1.0
T5_MAIN_SCIMITAR_MORGANA,Expert's Clarent Blade,,sword,0.0,1.5,2137.0,1.0
T6_MAIN_SCIMITAR_MORGANA,Master's Clarent Blade,,sword,0.0,2.0,3839.0,1.0
T7_MAIN_SCIMITAR_MORGANA,Grandmaster's Clarent Blade,,sword,0.0,2.5,6806.0,1.0
T8_MAIN_SCIMITAR_MORGANA,Elder's Clarent Blade,,sword,0.0,3.75,11987.0,1.0
T4_2H_CLEAVER_HELL,Adept's Carving Sword,,sword,0.0,1.33333,1540.0,1.0
T5_2H_CLEAVER_HELL,Expert's Carving Sword,,sword,0.0,2.0,2849.0,1.0
T6_2H_CLEAVER_HELL,Master's Carving Sword,,sword,0.0,2.66667,5119.0,1.0
T7_2H_CLEAVER_HELL,Grandmaster's Carving Sword,,sword,0.0,3.33333,9075.0,1.0
T8_2H_CLEAVER_HELL,Elder's Carving Sword,,sword,0.0,5.0,15983.0,1.0
T4_2H_DUALSCIMITAR_UNDEAD,Adept's Galatine Pair,,sword,0.0,1.33333,1540.0,1.0
T5_2H_DUALSCIMITAR_UNDEAD,Expert's Galatine Pair,,sword,0.0,2.0,2849.0,1.0
T6_2H_DUALSCIMITAR_UNDEAD,Master's Galatine Pair,,sword,0.0,2.66667,5119.0,1.0
T7_2H_DUALSCIMITAR_UNDEAD,Grandmaster's Galatine Pair,,sword,0.0,3.33333,9075.0,1.0
T8_2H_DUALSCIMITAR_UNDEAD,Elder's Galatine Pair,,sword,0.0,5.0,15983.0,1.0
T3_2H_QUARTERSTAFF,Journeyman's Quarterstaff,,quarterstaff,0.0,1.0,777.0,1.0
T4_2H_QUARTERSTAFF,Adept's Quarterstaff,,quarterstaff,0.0,1.33333,1540.0,1.0
T5_2H_QUARTERSTAFF,Expert's Quarterstaff,,quarterstaff,0.0,2.0,2849.0,1.0
T6_2H_QUARTERSTAFF,Master's Quarterstaff,,quarterstaff,0.0,2.66667,5119.0,1.0
T7_2H_QUARTERSTAFF,Grandmaster's Quarterstaff,,quarterstaff,0.0,3.33333,9075.0,1.0
T8_2H_QUARTERSTAFF,Elder's Quarterstaff,,quarterstaff,0.0,5.0,15983.0,1.0
T4_2H_IRONCLADEDSTAFF,Adept's Iron-clad Staff,,quarterstaff,0.0,1.33333,1540.0,1.0
T5_2H_IRONCLADEDSTAFF,Expert's Iron-clad Staff,,quarterstaff,0.0,2.0,2849.0,1.0
T6_2H_IRONCLADEDSTAFF,Master's Iron-clad Staff,,quarterstaff,0.0,2.66667,5119.0,1.0
T7_2H_IRONCLADEDSTAFF,Grandmaster's Iron-clad Staff,,quarterstaff,0.0,3.33333,9075.0,1.0
T8_2H_IRONCLADEDSTAFF,Elder's Iron-clad Staff,,quarterstaff,0.0,5.0,15983.0,1.0
T4_2H_DOUBLEBLADEDSTAFF,Adept's Double Bladed Staff,,quarterstaff,0.0,1.33333,1540.0,1.0
T5_2H_DOUBLEBLADEDSTAFF,Expert's Double Bladed Staff,,quarterstaff,0.0,2.0,2849.0,1.0
T6_2H_DOUBLEBLADEDSTAFF,Master's Double Bladed Staff,,quarterstaff,0.0,2.66667,5119.0,1.0
T7_2H_DOUBLEBLADEDSTAFF,Grandmaster's Double Bladed Staff,,quarterstaff,0.0,3.33333,9075.0,1.0
T8_2H_DOUBLEBLADEDSTAFF,Elder's Double Bladed Staff,,quarterstaff,0.0,5.0,15983.0,1.0
T4_2H_COMBATSTAFF_MORGANA,Adept's Black Monk Stave,,quarterstaff,0.0,1.33333,1540.0,1.0
T5_2H_COMBATSTAFF_MORGANA,Expert's Black Monk Stave,,quarterstaff,0.0,2.0,2849.0,1.0
T6_2H_COMBATSTAFF_MORGANA,Master's Black Monk Stave,,quarterstaff,0.0,2.66667,5119.0,1.0
T7_2H_COMBATSTAFF_MORGANA,Grandmaster's Black Monk Stave,,quarterstaff,0.0,3.33333,9075.0,1.0
T8_2H_COMBATSTAFF_MORGANA,Elder's Black Monk Stave,,quarterstaff,0.0,5.0,15983.0,1.0
T4_2H_TWINSCYTHE_HELL,Adept's Soulscythe,,quarterstaff,0.0,1.33333,1540.0,1.0
T5_2H_TWINSCYTHE_HELL,Expert's Soulscythe,,quarterstaff,0.0,2.0,2849.0,1.0
T6_2H_TWINSCYTHE_HELL,Master's Soulscythe,,quarterstaff,0.0,2.66667,5119.0,1.0
T7_2H_TWINSCYTHE_HELL,Grandmaster's Soulscythe,,quarterstaff,0.0,3.33333,9075.0,1.0
T8_2H_TWINSCYTHE_HELL,Elder's Soulscythe,,quarterstaff,0.0,5.0,15983.0,1.0
T4_2H_ROCKSTAFF_KEEPER,Adept's Staff of Balance,,quarterstaff,0.0,1.33333,1540.0,1.0
T5_2H_ROCKSTAFF_KEEPER,Expert's Staff of Balance,,quarterstaff,0.0,2.0,2849.0,1.0
T6_2H_ROCKSTAFF_KEEPER,Master's Staff of Balance,,quarterstaff,0.0,2.66667,5119.0,1.0
T7_2H_ROCKSTAFF_KEEPER,Grandmaster's Staff of Balance,,quarterstaff,0.0,3.33333,9075.0,1.0
T8_2H_ROCKSTAFF_KEEPER,Elder's Staff of Balance,,quarterstaff,0.0,5.0,15983.0,1.0
T3_MAIN_HAMMER,Journeyman's Hammer,,hammer,0.0,0.75,583.0,1.0
T4_MAIN_HAMMER,Adept's Hammer,,hammer,0.0,1.0,1155.0,1.0
T5_MAIN_HAMMER,Expert's Hammer,,hammer,0.0,1.5,2137.0,1.0
T6_MAIN_HAMMER,Master's Hammer,,hammer,0.0,2.0,3839.0,1.0
T7_MAIN_HAMMER,Grandmaster's Hammer,,hammer,0.0,2.5,6806.0,1.0
T8_MAIN_HAMMER,Elder's Hammer,,hammer,0.0,3.75,11987.0,1.0
T4_2H_POLEHAMMER,Adept's Polehammer,,hammer,0.0,1.33333,1540.0,1.0
T5_2H_POLEHAMMER,Expert's Polehammer,,hammer,0.0,2.0,2849.0,1.0
T6_2H_POLEHAMMER,Master's Polehammer,,hammer,0.0,2.66667,5119.0,1.0
T7_2H_POLEHAMMER,Grandmaster's Polehammer,,hammer,0.0,3.33333,9075.0,1.0
T8_2H_POLEHAMMER,Elder's Polehammer,,hammer,0.0,5.0,15983.0,1.0
T4_2H_HAMMER,Adept's Great Hammer,,hammer,0.0,1.33333,1540.0,1.0
T5_2H_HAMMER,Expert's Great Hammer,,hammer,0.0,2.0,2849.0,1.0
T6_2H_HAMMER,Master's Great Hammer,,hammer,0.0,2.66667,5119.0,1.0
T7_2H_HAMMER,Grandmaster's Great Hammer,,hammer,0.0,3.33333,9075.0,1.0
T8_2H_HAMMER,Elder's Great Hammer,,hammer,0.0,5.0,15983.0,1.0
T4_2H_HAMMER_UNDEAD,Adept's Tombhammer,,hammer,0.0,1.33333,1540.0,1.0
T5_2H_HAMMER_UNDEAD,Expert's Tombhammer,,hammer,0.0,2.0,2849.0,1.0
T6_2H_HAMMER_UNDEAD,Master's Tombhammer,,hammer,0.0,2.66667,5119.0,1.0
T7_2H_HAMMER_UNDEAD,Grandmaster's Tombhammer,,hammer,0.0,3.33333,9075.0,1.0
T8_2H_HAMMER_UNDEAD,Elder's Tombhammer,,hammer,0.0,5.0,15983.0,1.0
T4_2H_DUALHAMMER_HELL,Adept's Forge Hammers,,hammer,0.0,1.33333,1540.0,1.0
T5_2H_DUALHAMMER_HELL,Expert's Forge Hammers,,hammer,0.0,2.0,2849.0,1.0
T6_2H_DUALHAMMER_HELL,Master's Forge Hammers,,hammer,0.0,2.66667,5119.0,1.0
T7_2H_DUALHAMMER_HELL,Grandmaster's Forge Hammers,,hammer,0.0,3.33333,9075.0,1.0
T8_2H_DUALHAMMER_HELL,Elder's Forge Hammers,,hammer,0.0,5.0,15983.0,1.0
T4_2H_RAM_KEEPER,Adept's Grovekeeper,,hammer,0.0,1.33333,1540.0,1.0
T5_2H_RAM_KEEPER,Expert's Grovekeeper,,hammer,0.0,2.0,2849.0,1.0
T6_2H_RAM_KEEPER,Master's Grovekeeper,,hammer,0.0,2.66667,5119.0,1.0
T7_2H_RAM_KEEPER,Grandmaster's Grovekeeper,,hammer,0.0,3.33333,9075.0,1.0
T8_2H_RAM_KEEPER,Elder's Grovekeeper,,hammer,0.0,5.0,15983.0,1.0
T3_MAIN_MACE,Journeyman's Mace,,mace,0.0,0.75,583.0,1.0
T4_MAIN_MACE,Adept's Mace,,mace,0.0,1.0,1155.0,1.0
T5_MAIN_MACE,Expert's Mace,,mace,0.0,1.5,2137.0,1.0
T6_MAIN_MACE,Master's Mace,,mace,0.0,2.0,3839.0,1.0
T7_MAIN_MACE,Grandmaster's Mace,,mace,0.0,2.5,6806.0,1.0
T8_MAIN_MACE,Elder's Mace,,mace,0.0,3.75,11987.0,1.0
T4_2H_MACE,Adept's Heavy Mace,,mace,0.0,1.33333,1540.0,1.0
T5_2H_MACE,Expert's Heavy Mace,,mace,0.0,2.0,2849.0,1.0
T6_2H_MACE,Master's Heavy Mace,,mace,0.0,2.66667,5119.0,1.0
T7_2H_MACE,Grandmaster's Heavy Mace,,mace,0.0,3.33333,9075.0,1.0
T8_2H_MACE,Elder's Heavy Mace,,mace,0.0,5.0,15983.0,1.0
T4_2H_FLAIL,Adept's Morning Star,,mace,0.0,1.33333,1540.0,1.0
T5_2H_FLAIL,Expert's Morning Star,,mace,0.0,2.0,2849.0,1.0
T6_2H_FLAIL,Master's Morning Star,,mace,0.0,2.66667,5119.0,1.0
T7_2H_FLAIL,Grandmaster's Morning Star,,mace,0.0,3.33333,9075.0,1.0
T8_2H_FLAIL,Elder's Morning Star,,mace,0.0,5.0,15983.0,1.0
T4_MAIN_ROCKMACE_KEEPER,Adept's Bedrock Mace,,mace,0.0,1.0,1155.0,1.0
T5_MAIN_ROCKMACE_KEEPER,Expert's Bedrock Mace,,mace,0.0,1.5,2137.0,1.0
T6_MAIN_ROCKMACE_KEEPER,Master's Bedrock Mace,,mace,0.0,2.0,3839.0,1.0
T7_MAIN_ROCKMACE_KEEPER,Grandmaster's Bedrock Mace,,mace,0.0,2.5,6806.0,1.0
T8_MAIN_ROCKMACE_KEEPER,Elder's Bedrock Mace,,mace,0.0,3.75,11987.0,1.0
T4_MAIN_MACE_HELL,Adept's Incubus Mace,,mace,0.0,1.0,1155.0,1.0
T5_MAIN_MACE_HELL,Expert's Incubus Mace,,mace,0.0,1.5,2137.0,1.0
T6_MAIN_MACE_HELL,Master's Incubus Mace,,mace,0.0,2.0,3839.0,1.0
T7_MAIN_MACE_HELL,Grandmaster's Incubus Mace,,mace,0.0,2.5,6806.0,1.0
T8_MAIN_MACE_HELL,Elder's Incubus Mace,,mace,0.0,3.75,11987.0,1.0
T4_2H_MACE_MORGANA,Adept's Camlann Mace,,mace,0.0,1.33333,1540.0,1.0
T5_2H_MACE_MORGANA,Expert's Camlann Mace,,mace,0.0,2.0,2849.0,1.0
T6_2H_MACE_MORGANA,Master's Camlann Mace,,mace,0.0,2.66667,5119.0,1.0
T7_2H_MACE_MORGANA,Grandmaster's Camlann Mace,,mace,0.0,3.33333,9075.0,1.0
T8_2H_MACE_MORGANA,Elder's Camlann Mace,,mace,0.0,5.0,15983.0,1.0
T2_FURNITUREITEM_TROPHY_GENERAL,Adventurer's Handbook,,,,,,
T3_FURNITUREITEM_TROPHY_GENERAL,Magical Tome,,,,,,
T4_FURNITUREITEM_TROPHY_GENERAL,Ancient Scripture,,,,,,
T5_FURNITUREITEM_TROPHY_GENERAL,Tome of Knowledge,,,,,,
T6_FURNITUREITEM_TROPHY_GENERAL,Encyclopedia of Power,,,,,,
T7_FURNITUREITEM_TROPHY_GENERAL,Occult Octavo,,,,,,
T8_FURNITUREITEM_TROPHY_GENERAL,Ledger of Truths,,,,,,
T8_FURNITUREITEM_TROPHY_FISHING_BOSS,Trophy Shark,,,,,,
T2_FURNITUREITEM_TROPHY_MERCENARY,Novice Mercenary's Trophy,,,,,,
T3_FURNITUREITEM_TROPHY_MERCENARY,Journeyman Mercenary's Trophy,,,,,,
T4_FURNITUREITEM_TROPHY_MERCENARY,Adept Mercenary's Trophy,,,,,,
T5_FURNITUREITEM_TROPHY_MERCENARY,Expert Mercenary's Trophy,,,,,,
T6_FURNITUREITEM_TROPHY_MERCENARY,Master Mercenary's Trophy,,,,,,
T7_FURNITUREITEM_TROPHY_MERCENARY,Grandmaster Mercenary's Trophy,,,,,,
T8_FURNITUREITEM_TROPHY_MERCENARY,Elder Mercenary's Trophy,,,,,,
T2_FURNITUREITEM_TROPHY_HIDE,Stuffed Fox Head,,,,,,
T3_FURNITUREITEM_TROPHY_HIDE,Stuffed Wolf Head,,,,,,
T4_FURNITUREITEM_TROPHY_HIDE,Stuffed Boar Head,,,,,,
T5_FURNITUREITEM_TROPHY_HIDE,Stuffed Bear Head,,,,,,
T6_FURNITUREITEM_TROPHY_HIDE,Stuffed Direwolf Head,,,,,,
T7_FURNITUREITEM_TROPHY_HIDE,Stuffed Direboar Head,,,,,,
T8_FURNITUREITEM_TROPHY_HIDE,Stuffed Direbear Head,,,,,,
T2_FURNITUREITEM_TROPHY_ORE,Copper Ore Sample,,,,,,
T3_FURNITUREITEM_TROPHY_ORE,Tin Ore Sample,,,,,,
T4_FURNITUREITEM_TROPHY_ORE,Iron Ore Sample,,,,,,
T5_FURNITUREITEM_TROPHY_ORE,Titanium Ore Sample,,,,,,
T6_FURNITUREITEM_TROPHY_ORE,Runite Ore Sample,,,,,,
T7_FURNITUREITEM_TROPHY_ORE,Meteorite Ore Sample,,,,,,
T8_FURNITUREITEM_TROPHY_ORE,Adamantium Ore Sample,,,,,,
T2_FURNITUREITEM_TROPHY_FIBER,Comfy Cotton Trophy,,,,,,
T3_FURNITUREITEM_TROPHY_FIBER,Fine Flax Trophy,,,,,,
T4_FURNITUREITEM_TROPHY_FIBER,Exquisite Hemp Trophy,,,,,,
T5_FURNITUREITEM_TROPHY_FIBER,Soft Skyflower Trophy,,,,,,
T6_FURNITUREITEM_TROPHY_FIBER,Comfy Redleaf Cotton Trophy,,,,,,
T7_FURNITUREITEM_TROPHY_FIBER,Fine Sunflax Trophy,,,,,,
T8_FURNITUREITEM_TROPHY_FIBER,Exquisite Ghost Hemp Trophy,,,,,,
T2_FURNITUREITEM_TROPHY_ROCK,Limestone Fragment,,,,,,
T3_FURNITUREITEM_TROPHY_ROCK,Sandstone Fragment,,,,,,
T4_FURNITUREITEM_TROPHY_ROCK,Travertine Fragment,,,,,,
T5_FURNITUREITEM_TROPHY_ROCK,Granite Fragment,,,,,,
T6_FURNITUREITEM_TROPHY_ROCK,Slate Fragment,,,,,,
T7_FURNITUREITEM_TROPHY_ROCK,Basalt Fragment,,,,,,
T8_FURNITUREITEM_TROPHY_ROCK,Marble Fragment,,,,,,
T2_FURNITUREITEM_TROPHY_WOOD,Birch Bonsai,,,,,,
T3_FURNITUREITEM_TROPHY_WOOD,Chestnut Bonsai,,,,,,
T4_FURNITUREITEM_TROPHY_WOOD,Pine Bonsai,,,,,,
T5_FURNITUREITEM_TROPHY_WOOD,Cedar Bonsai,,,,,,
T6_FURNITUREITEM_TROPHY_WOOD,Bloodoak Bonsai,,,,,,
T7_FURNITUREITEM_TROPHY_WOOD,Ashenbark Bonsai,,,,,,
T8_FURNITUREITEM_TROPHY_WOOD,Whitewood Bonsai,,,,,,
T2_FURNITUREITEM_TROPHY_FISH,Carp Trophy,,,,,,
T3_FURNITUREITEM_TROPHY_FISH,Perch Trophy,,,,,,
T4_FURNITUREITEM_TROPHY_FISH,Pike Trophy,,,,,,
T5_FURNITUREITEM_TROPHY_FISH,Trout Trophy,,,,,,
T6_FURNITUREITEM_TROPHY_FISH,Zander Trophy,,,,,,
T7_FURNITUREITEM_TROPHY_FISH,Catfish Trophy,,,,,,
T8_FURNITUREITEM_TROPHY_FISH,Swordfish Trophy,,,,,,
UNIQUE_GVGTOKEN_GENERIC,Siphoned Energy,,,,,,
T4_CAPEITEM_FW_BRIDGEWATCH_BP,Adept's Bridgewatch Crest,,,,,,
T5_CAPEITEM_FW_BRIDGEWATCH_BP,Expert's Bridgewatch Crest,,,,,,
T6_CAPEITEM_FW_BRIDGEWATCH_BP,Master's Bridgewatch Crest,,,,,,
T7_CAPEITEM_FW_BRIDGEWATCH_BP,Grandmaster's Bridgewatch Crest,,,,,,
T8_CAPEITEM_FW_BRIDGEWATCH_BP,Elder's Bridgewatch Crest,,,,,,
T4_CAPEITEM_FW_FORTSTERLING_BP,Adept's Fort Sterling Crest,,,,,,
T5_CAPEITEM_FW_FORTSTERLING_BP,Expert's Fort Sterling Crest,,,,,,
T6_CAPEITEM_FW_FORTSTERLING_BP,Master's Fort Sterling Crest,,,,,,
T7_CAPEITEM_FW_FORTSTERLING_BP,Grandmaster's Fort Sterling Crest,,,,,,
T8_CAPEITEM_FW_FORTSTERLING_BP,Elder's Fort Sterling Crest,,,,,,
T4_CAPEITEM_FW_LYMHURST_BP,Adept's Lymhurst Crest,,,,,,
T5_CAPEITEM_FW_LYMHURST_BP,Expert's Lymhurst Crest,,,,,,
T6_CAPEITEM_FW_LYMHURST_BP,Master's Lymhurst Crest,,,,,,
T7_CAPEITEM_FW_LYMHURST_BP,Grandmaster's Lymhurst Crest,,,,,,
T8_CAPEITEM_FW_LYMHURST_BP,Elder's Lymhurst Crest,,,,,,
T4_CAPEITEM_FW_MARTLOCK_BP,Adept's Martlock Crest,,,,,,
T5_CAPEITEM_FW_MARTLOCK_BP,Expert's Martlock Crest,,,,,,
T6_CAPEITEM_FW_MARTLOCK_BP,Master's Martlock Crest,,,,,,
T7_CAPEITEM_FW_MARTLOCK_BP,Grandmaster's Martlock Crest,,,,,,
T8_CAPEITEM_FW_MARTLOCK_BP,Elder's Martlock Crest,,,,,,
T4_CAPEITEM_FW_THETFORD_BP,Adept's Thetford Crest,,,,,,
T5_CAPEITEM_FW_THETFORD_BP,Expert's Thetford Crest,,,,,,
